hardsim+pos,changes in sleeping pattern,0.02074,0.17961,0.66731,0.82857,0.78429,0.357,0.0227,0.21487,0.97808,0.83435,0.79801,0.9156
hardsim+pos,guilty feelings,0.02508,0.23047,0.76142,1.0,0.9475,0.35975,0.02508,0.23762,0.9022,1.0,0.95653,0.89711
hardsim+pos,worthlessness,0.0372,0.38206,0.84816,0.975,0.9925,0.23475,0.03783,0.38506,0.91078,0.97871,0.99171,0.91839
hardsim+pos,tiredness or fatigue,0.02915,0.28231,0.75906,1.0,0.975,0.30675,0.02915,0.28426,0.89431,1.0,0.98089,0.89305
hardsim+pos,pessimism,0.03291,0.28518,0.65513,0.975,0.895,0.25075,0.03319,0.30469,0.85363,0.98166,0.91038,0.84485
hardsim+pos,loss of pleasure,0.05102,0.44944,0.7371,1.0,0.905,0.1835,0.05102,0.46173,0.93622,1.0,0.9266,0.91167
hardsim+pos,irritability,0.03281,0.28612,0.5895,1.0,0.8925,0.236,0.03281,0.29287,0.77441,1.0,0.91836,0.7854
hardsim+pos,indecisiveness,0.03249,0.29619,0.65287,1.0,0.935,0.24325,0.03249,0.30381,0.79039,1.0,0.94877,0.80785
hardsim+pos,crying,0.01768,0.16496,0.74685,0.875,0.8225,0.41975,0.02021,0.18995,0.9694,0.85347,0.83201,0.92878
hardsim+pos,loss of interest in sex,0.03289,0.31715,0.84535,1.0,0.975,0.301,0.03289,0.32072,0.99013,1.0,0.98006,0.9666
hardsim+pos_v2,concentration difficulty,0.03497,0.32926,0.84428,1.0,0.9625,0.2695,0.03497,0.33654,0.94231,1.0,0.96881,0.93705
hardsim+pos_v2,guilty feelings,0.02508,0.22834,0.76169,1.0,0.9375,0.3605,0.02508,0.23511,0.90408,1.0,0.9497,0.89839
hardsim+pos_v2,pessimism,0.03404,0.2853,0.6605,1.0,0.8925,0.25175,0.03404,0.30384,0.85703,1.0,0.91015,0.84861
hardsim+pos_v2,sadness,0.02262,0.21853,0.80286,1.0,0.975,0.40325,0.02262,0.22059,0.91233,1.0,0.98046,0.91226
hardsim+pos_v2,suicidal thoughts or wishes,0.02359,0.21878,0.84767,0.975,0.9375,0.39625,0.0238,0.2288,0.96706,0.98166,0.94554,0.95266
hardsim+pos_v2,changes in appetite,0.02995,0.27627,0.84358,1.0,0.95,0.33286,0.02995,0.28455,0.997,1.0,0.95836,0.97007
hardsim+pos_v2,loss of interest,0.03983,0.40815,0.65168,0.925,0.92,0.18275,0.04389,0.43653,0.86715,0.89999,0.91881,0.84553
hardsim+pos_v2,indecisiveness,0.03249,0.29691,0.69837,1.0,0.9375,0.259,0.03249,0.30463,0.84155,1.0,0.95056,0.84817
hardsim+pos_v2,loss of energy,0.04119,0.39748,0.77216,1.0,0.97,0.22225,0.04119,0.3996,0.91554,1.0,0.97756,0.90725
hardsim+pos_v2,self-criticalness,0.02961,0.22081,0.43843,0.9,0.7125,0.21925,0.03206,0.25384,0.78097,0.89731,0.7437,0.7355
hardsim+pos_v2,agitation,0.02502,0.16918,0.30907,1.0,0.7275,0.21525,0.02502,0.18197,0.53841,1.0,0.78646,0.5619
hardsim+pos_v2,past failure,0.03073,0.33694,0.78498,0.875,0.955,0.24475,0.03244,0.35404,0.90734,0.8848,0.94864,0.90038
hardsim+pos_v2,crying,0.01802,0.16372,0.75289,0.9,0.8175,0.421,0.02079,0.1888,0.97229,0.86441,0.82701,0.93125
hardsim+pos_v2,changes in sleeping pattern,0.02125,0.18207,0.67137,0.85714,0.78714,0.357,0.02348,0.21566,0.97808,0.85048,0.80183,0.91675
hardsim+pos_v2,self-dislike,0.02597,0.24811,0.82146,1.0,0.97,0.34875,0.02597,0.25195,0.90584,1.0,0.97535,0.91127
hardsim+pos_v2,loss of interest in sex,0.03289,0.31672,0.84452,1.0,0.975,0.301,0.03289,0.32072,0.99013,1.0,0.97981,0.96636
hardsim+pos_v2,irritability,0.03281,0.29616,0.6403,1.0,0.915,0.23825,0.03281,0.30025,0.78181,1.0,0.93637,0.80085
hardsim+pos_v2,punishment feelings,0.06173,0.49671,0.7607,1.0,0.8625,0.155,0.06173,0.53241,0.95679,1.0,0.88842,0.92678
hardsim+pos_v2,worthlessness,0.03762,0.38256,0.84833,0.975,0.9925,0.2345,0.03783,0.38506,0.90981,0.98264,0.9926,0.91827
hardsim+pos_v2,loss of pleasure,0.05102,0.45787,0.75109,1.0,0.9225,0.18375,0.05102,0.47066,0.9375,1.0,0.93906,0.91519
hardsim+pos_v2,tiredness or fatigue,0.02915,0.28176,0.76064,1.0,0.975,0.30775,0.02915,0.28426,0.89723,1.0,0.98049,0.8951
all_v2,concentration difficulty,0.03335,0.32426,0.79663,0.975,0.9625,0.26375,0.03409,0.33654,0.9222,0.9763,0.96379,0.91486
all_v2,guilty feelings,0.02508,0.21586,0.74378,1.0,0.9075,0.3725,0.02508,0.22759,0.93417,1.0,0.92264,0.91266
all_v2,pessimism,0.03202,0.23426,0.51354,0.95,0.78,0.234,0.03234,0.26555,0.79662,0.9645,0.81386,0.77518
all_v2,sadness,0.02169,0.17238,0.52061,0.975,0.8375,0.33475,0.02206,0.18948,0.75735,0.97871,0.86356,0.75542
all_v2,suicidal thoughts or wishes,0.02269,0.20853,0.76594,0.95,0.915,0.38025,0.02318,0.2233,0.92796,0.96206,0.92372,0.91244
all_v2,changes in appetite,0.02891,0.25129,0.72693,0.98571,0.9,0.31471,0.02952,0.26958,0.94268,0.98016,0.91209,0.91286
all_v2,loss of interest,0.03761,0.29537,0.53146,0.925,0.7125,0.1835,0.04389,0.33803,0.87076,0.85524,0.74618,0.81241
all_v2,indecisiveness,0.03249,0.24969,0.52172,1.0,0.82,0.22775,0.03249,0.26648,0.74019,1.0,0.85567,0.74305
all_v2,loss of energy,0.04119,0.33557,0.58574,1.0,0.8575,0.20175,0.04119,0.35321,0.83108,1.0,0.88671,0.81643
all_v2,self-criticalness,0.02073,0.1619,0.39631,0.675,0.5725,0.21175,0.02405,0.20399,0.75436,0.70769,0.60065,0.69039
all_v2,agitation,0.02015,0.11757,0.253,0.875,0.59,0.213,0.02188,0.14756,0.53279,0.85166,0.63777,0.53198
all_v2,past failure,0.02533,0.24944,0.64051,0.775,0.795,0.23875,0.02874,0.29477,0.88511,0.79175,0.80085,0.84939
all_v2,crying,0.0224,0.16836,0.66759,0.975,0.81,0.39925,0.02252,0.18707,0.92206,0.98264,0.84124,0.88909
all_v2,changes in sleeping pattern,0.02334,0.15302,0.52764,0.9,0.69714,0.33886,0.02466,0.191,0.92838,0.91133,0.73305,0.85461
all_v2,self-dislike,0.02285,0.13068,0.38252,0.925,0.565,0.2495,0.02403,0.14675,0.64805,0.91171,0.634,0.63545
all_v2,loss of interest in sex,0.03289,0.30417,0.67645,1.0,0.94,0.27825,0.03289,0.30921,0.9153,1.0,0.95398,0.88808
all_v2,irritability,0.0297,0.19796,0.35711,0.925,0.7025,0.191,0.03035,0.23049,0.62674,0.94648,0.75083,0.631
all_v2,punishment feelings,0.05331,0.46889,0.72347,0.9,0.8425,0.15425,0.05556,0.52006,0.95216,0.91153,0.86096,0.91151
all_v2,worthlessness,0.0337,0.32188,0.74696,0.9,0.885,0.236,0.03492,0.3434,0.91566,0.92175,0.89301,0.89464
all_v2,loss of pleasure,0.04475,0.31007,0.57662,0.925,0.71,0.1815,0.04719,0.36224,0.92602,0.91251,0.75191,0.86065
all_v2,tiredness or fatigue,0.0236,0.19875,0.46379,0.9,0.775,0.245,0.02624,0.22595,0.71429,0.88968,0.80077,0.71092
synt_rand,concentration difficulty,0.03274,0.31429,0.86349,0.95,0.9525,0.27875,0.03322,0.33304,0.97465,0.9643,0.95153,0.95789
synt_rand,guilty feelings,0.02508,0.22844,0.77353,1.0,0.945,0.38725,0.02508,0.23699,0.97116,1.0,0.95328,0.94221
synt_rand,pessimism,0.02679,0.24508,0.71104,0.875,0.835,0.27625,0.02979,0.28425,0.94043,0.84961,0.83766,0.89972
synt_rand,sadness,0.02262,0.21932,0.84326,1.0,0.9775,0.4145,0.02262,0.22115,0.93778,1.0,0.98235,0.93548
synt_rand,suicidal thoughts or wishes,0.02134,0.20822,0.85632,0.95,0.9125,0.40575,0.02318,0.22269,0.99024,0.91747,0.91347,0.96445
synt_rand,changes in appetite,0.02995,0.2637,0.82255,1.0,0.91143,0.33271,0.02995,0.273,0.99658,1.0,0.92984,0.96626
synt_rand,loss of interest,0.04745,0.34469,0.64208,1.0,0.78,0.19875,0.04745,0.37011,0.94307,1.0,0.8274,0.89429
synt_rand,indecisiveness,0.03249,0.29493,0.84625,1.0,0.94,0.30375,0.03249,0.30544,0.987,1.0,0.9498,0.96467
synt_rand,loss of energy,0.03779,0.25426,0.57567,0.925,0.695,0.2235,0.03811,0.28639,0.92074,0.95017,0.74837,0.86123
synt_rand,self-criticalness,0.02671,0.2004,0.4698,0.775,0.65,0.229,0.02761,0.23161,0.8158,0.81674,0.67768,0.75225
synt_rand,agitation,0.02502,0.21714,0.72628,1.0,0.9175,0.356,0.02502,0.22952,0.89056,1.0,0.93006,0.88336
synt_rand,past failure,0.02934,0.29967,0.80078,0.875,0.8925,0.261,0.03244,0.33089,0.96757,0.85833,0.88428,0.93349
synt_rand,crying,0.01972,0.1576,0.77544,0.9,0.8025,0.42975,0.02079,0.18533,0.99249,0.91794,0.82258,0.95012
synt_rand,changes in sleeping pattern,0.01744,0.17087,0.68517,0.78571,0.78286,0.36129,0.02153,0.21448,0.98982,0.7505,0.77661,0.92043
synt_rand,self-dislike,0.02597,0.23269,0.81855,1.0,0.9325,0.359,0.02597,0.24221,0.93247,1.0,0.94318,0.92653
synt_rand,loss of interest in sex,0.03289,0.28661,0.8218,1.0,0.905,0.304,0.03289,0.2977,1.0,1.0,0.92459,0.96791
synt_rand,irritability,0.03281,0.29652,0.82763,1.0,0.925,0.30075,0.03281,0.30353,0.98687,1.0,0.94202,0.96208
synt_rand,punishment feelings,0.05528,0.46335,0.78967,0.925,0.8375,0.16,0.0571,0.51698,0.98765,0.94206,0.85868,0.94713
synt_rand,worthlessness,0.0388,0.38201,0.87216,1.0,0.9925,0.25,0.0388,0.38507,0.96993,1.0,0.99265,0.95813
synt_rand,loss of pleasure,0.04962,0.4234,0.75109,0.975,0.875,0.19025,0.04974,0.44643,0.97066,0.98344,0.89961,0.93402
synt_rand,tiredness or fatigue,0.02835,0.24269,0.68227,0.975,0.9025,0.29475,0.02843,0.26312,0.85933,0.98344,0.91311,0.85433
hardrand,concentration difficulty,0.03497,0.32963,0.83833,1.0,0.9625,0.268,0.03497,0.33654,0.93706,1.0,0.969,0.93281
hardrand,guilty feelings,0.02508,0.22861,0.75504,1.0,0.9425,0.357,0.02508,0.23636,0.89531,1.0,0.95246,0.89154
hardrand,pessimism,0.03404,0.28217,0.63556,1.0,0.8825,0.24775,0.03404,0.30044,0.84341,1.0,0.90311,0.83516
hardrand,sadness,0.02262,0.21779,0.78234,1.0,0.9725,0.39825,0.02262,0.22002,0.90102,1.0,0.97853,0.90154
hardrand,suicidal thoughts or wishes,0.0235,0.21956,0.85145,0.975,0.9375,0.3975,0.0238,0.2288,0.97011,0.9804,0.9462,0.95528
hardrand,changes in appetite,0.02995,0.27662,0.84146,1.0,0.95,0.33286,0.02995,0.28455,0.997,1.0,0.95845,0.96962
hardrand,loss of interest,0.03983,0.39526,0.61947,0.925,0.895,0.17725,0.04389,0.42466,0.84106,0.89999,0.90015,0.82336
hardrand,indecisiveness,0.03249,0.29569,0.6447,1.0,0.935,0.2415,0.03249,0.30381,0.78471,1.0,0.94849,0.80255
hardrand,loss of energy,0.04119,0.39849,0.74576,1.0,0.9725,0.2205,0.04119,0.40063,0.90834,1.0,0.97935,0.8976
hardrand,self-criticalness,0.0307,0.22254,0.43247,0.9,0.715,0.2165,0.03206,0.25473,0.77118,0.91447,0.75057,0.7307
hardrand,agitation,0.02502,0.14966,0.26228,1.0,0.655,0.19675,0.02502,0.16383,0.49211,1.0,0.72778,0.51629
hardrand,past failure,0.03089,0.33212,0.77722,0.875,0.95,0.24475,0.03244,0.35219,0.90734,0.88774,0.94361,0.89875
hardrand,crying,0.01762,0.16702,0.74574,0.85,0.83,0.41925,0.01963,0.19169,0.96824,0.84706,0.83909,0.9284
hardrand,changes in sleeping pattern,0.0206,0.18101,0.66613,0.82857,0.78714,0.35686,0.0227,0.21566,0.97769,0.83248,0.80057,0.91512
hardrand,self-dislike,0.02597,0.2479,0.82642,1.0,0.9675,0.34975,0.02597,0.2513,0.90844,1.0,0.97391,0.9138
hardrand,loss of interest in sex,0.03289,0.31526,0.83905,1.0,0.9725,0.301,0.03289,0.3199,0.99013,1.0,0.97763,0.96525
hardrand,irritability,0.03281,0.28119,0.60312,1.0,0.875,0.23125,0.03281,0.28713,0.75883,1.0,0.90596,0.77884
hardrand,punishment feelings,0.06173,0.49807,0.74408,1.0,0.8675,0.154,0.06173,0.53549,0.95062,1.0,0.89146,0.91924
hardrand,worthlessness,0.0372,0.38316,0.84184,0.975,0.995,0.23375,0.03783,0.38603,0.9069,0.97871,0.99356,0.91501
hardrand,loss of pleasure,0.05102,0.45282,0.73622,1.0,0.9125,0.18225,0.05102,0.46556,0.92985,1.0,0.93181,0.9078
hardrand,tiredness or fatigue,0.02915,0.28382,0.74279,1.0,0.98,0.30625,0.02915,0.28571,0.89286,1.0,0.98449,0.88908
syntsim,concentration difficulty,0.03235,0.31778,0.85949,0.95,0.9575,0.27875,0.03322,0.33479,0.97465,0.95658,0.95534,0.95698
syntsim,guilty feelings,0.02508,0.20941,0.73447,1.0,0.8875,0.3815,0.02508,0.22258,0.95674,1.0,0.90649,0.92502
syntsim,pessimism,0.03042,0.26544,0.71235,0.925,0.8625,0.276,0.03149,0.29362,0.93957,0.94014,0.87835,0.90627
syntsim,sadness,0.02262,0.21918,0.84477,1.0,0.9775,0.41825,0.02262,0.22115,0.94627,1.0,0.98206,0.94105
syntsim,suicidal thoughts or wishes,0.01966,0.20122,0.8396,0.9,0.905,0.40325,0.02196,0.22086,0.98414,0.87456,0.90005,0.95581
syntsim,changes in appetite,0.02995,0.26642,0.832,1.0,0.92,0.33186,0.02995,0.27557,0.99401,1.0,0.93577,0.96653
syntsim,loss of interest,0.04745,0.32046,0.61234,1.0,0.7425,0.19925,0.04745,0.35232,0.94543,1.0,0.79524,0.88771
syntsim,indecisiveness,0.03249,0.28733,0.84265,1.0,0.9225,0.3035,0.03249,0.29976,0.98619,1.0,0.93646,0.96356
syntsim,loss of energy,0.04119,0.28455,0.57845,1.0,0.7475,0.21875,0.04119,0.308,0.90119,1.0,0.79749,0.853
syntsim,self-criticalness,0.02844,0.20478,0.46383,0.825,0.655,0.23225,0.02939,0.23339,0.82736,0.84706,0.69048,0.76379
syntsim,agitation,0.02502,0.22777,0.73479,1.0,0.9425,0.36275,0.02502,0.23577,0.90745,1.0,0.95201,0.89608
syntsim,past failure,0.0251,0.28653,0.73321,0.8,0.8875,0.2535,0.02966,0.32904,0.93977,0.75437,0.86329,0.89731
syntsim,crying,0.01801,0.14899,0.76383,0.875,0.77,0.43025,0.02021,0.17783,0.99365,0.87684,0.79206,0.94648
syntsim,changes in sleeping pattern,0.01847,0.16796,0.68694,0.8,0.77571,0.36171,0.02192,0.21252,0.991,0.79685,0.77811,0.92413
syntsim,self-dislike,0.02597,0.22858,0.76777,1.0,0.915,0.356,0.02597,0.23766,0.92468,1.0,0.93051,0.91173
syntsim,loss of interest in sex,0.03289,0.30003,0.83078,1.0,0.9325,0.304,0.03289,0.30674,1.0,1.0,0.94744,0.97001
syntsim,irritability,0.03281,0.28847,0.81108,1.0,0.92,0.3005,0.03281,0.30189,0.98605,1.0,0.93353,0.95759
syntsim,punishment feelings,0.05101,0.4521,0.7808,0.925,0.8375,0.15925,0.0571,0.51698,0.98302,0.8726,0.84068,0.93256
syntsim,worthlessness,0.0388,0.37649,0.82385,1.0,0.98,0.245,0.0388,0.38022,0.95053,1.0,0.98374,0.93757
syntsim,loss of pleasure,0.05102,0.4282,0.75878,1.0,0.8825,0.192,0.05102,0.45026,0.97959,1.0,0.90618,0.94116
syntsim,tiredness or fatigue,0.02646,0.24561,0.70272,0.925,0.9175,0.3005,0.02697,0.26749,0.87609,0.94714,0.9201,0.86745
pos,concentration difficulty,0.03335,0.32426,0.79663,0.975,0.9625,0.26375,0.03409,0.33654,0.9222,0.9763,0.96379,0.91486
pos,guilty feelings,0.02508,0.21586,0.74378,1.0,0.9075,0.3725,0.02508,0.22759,0.93417,1.0,0.92264,0.91266
pos,pessimism,0.03202,0.23426,0.51354,0.95,0.78,0.234,0.03234,0.26555,0.79662,0.9645,0.81386,0.77518
pos,sadness,0.02169,0.17238,0.52061,0.975,0.8375,0.33475,0.02206,0.18948,0.75735,0.97871,0.86356,0.75542
pos,suicidal thoughts or wishes,0.02269,0.20853,0.76594,0.95,0.915,0.38025,0.02318,0.2233,0.92796,0.96206,0.92372,0.91244
pos,changes in appetite,0.02891,0.25129,0.72693,0.98571,0.9,0.31471,0.02952,0.26958,0.94268,0.98016,0.91209,0.91286
pos,loss of interest,0.03761,0.29537,0.53146,0.925,0.7125,0.1835,0.04389,0.33803,0.87076,0.85524,0.74618,0.81241
pos,indecisiveness,0.03249,0.24969,0.52172,1.0,0.82,0.22775,0.03249,0.26648,0.74019,1.0,0.85567,0.74305
pos,loss of energy,0.04119,0.33557,0.58574,1.0,0.8575,0.20175,0.04119,0.35321,0.83108,1.0,0.88671,0.81643
pos,self-criticalness,0.02073,0.1619,0.39631,0.675,0.5725,0.21175,0.02405,0.20399,0.75436,0.70769,0.60065,0.69039
pos,agitation,0.02015,0.11757,0.253,0.875,0.59,0.213,0.02188,0.14756,0.53279,0.85166,0.63777,0.53198
pos,past failure,0.02533,0.24944,0.64051,0.775,0.795,0.23875,0.02874,0.29477,0.88511,0.79175,0.80085,0.84939
pos,crying,0.0224,0.16836,0.66759,0.975,0.81,0.39925,0.02252,0.18707,0.92206,0.98264,0.84124,0.88909
pos,changes in sleeping pattern,0.02334,0.15302,0.52764,0.9,0.69714,0.33886,0.02466,0.191,0.92838,0.91133,0.73305,0.85461
pos,self-dislike,0.02285,0.13068,0.38252,0.925,0.565,0.2495,0.02403,0.14675,0.64805,0.91171,0.634,0.63545
pos,loss of interest in sex,0.03289,0.30417,0.67645,1.0,0.94,0.27825,0.03289,0.30921,0.9153,1.0,0.95398,0.88808
pos,irritability,0.0297,0.19796,0.35711,0.925,0.7025,0.191,0.03035,0.23049,0.62674,0.94648,0.75083,0.631
pos,punishment feelings,0.05331,0.46889,0.72347,0.9,0.8425,0.15425,0.05556,0.52006,0.95216,0.91153,0.86096,0.91151
pos,worthlessness,0.0337,0.32188,0.74696,0.9,0.885,0.236,0.03492,0.3434,0.91566,0.92175,0.89301,0.89464
pos,loss of pleasure,0.04475,0.31007,0.57662,0.925,0.71,0.1815,0.04719,0.36224,0.92602,0.91251,0.75191,0.86065
pos,tiredness or fatigue,0.0236,0.19875,0.46379,0.9,0.775,0.245,0.02624,0.22595,0.71429,0.88968,0.80077,0.71092
all,concentration difficulty,0.03335,0.31733,0.80737,0.975,0.9475,0.26375,0.03409,0.33129,0.9222,0.9763,0.95191,0.91771
all,guilty feelings,0.02508,0.21659,0.78509,1.0,0.91,0.3725,0.02508,0.22822,0.93417,1.0,0.92459,0.92101
all,pessimism,0.03202,0.22806,0.52792,0.95,0.77,0.234,0.03234,0.26215,0.79662,0.9645,0.8043,0.77921
all,sadness,0.02169,0.17257,0.52602,0.975,0.8375,0.33475,0.02206,0.18948,0.75735,0.97871,0.86375,0.75675
all,suicidal thoughts or wishes,0.02269,0.20773,0.78043,0.95,0.9125,0.38025,0.02318,0.22269,0.92796,0.96206,0.92174,0.91532
all,changes in appetite,0.02854,0.2513,0.7589,0.97143,0.89857,0.31471,0.0291,0.26915,0.94268,0.97436,0.91187,0.92035
all,loss of interest,0.03761,0.29743,0.54539,0.925,0.72,0.1835,0.04389,0.34159,0.87076,0.85524,0.75102,0.8167
all,indecisiveness,0.03052,0.24483,0.52563,0.975,0.8125,0.22775,0.03168,0.26404,0.74019,0.96528,0.84528,0.74278
all,loss of energy,0.04119,0.33648,0.5972,1.0,0.86,0.20175,0.04119,0.35424,0.83108,1.0,0.88832,0.81965
all,self-criticalness,0.02073,0.15659,0.42463,0.675,0.5675,0.21175,0.02405,0.20221,0.75436,0.70769,0.59479,0.69801
all,agitation,0.01931,0.11565,0.25555,0.85,0.5925,0.213,0.02126,0.14818,0.53279,0.83332,0.63623,0.53264
all,past failure,0.02582,0.24319,0.63882,0.775,0.785,0.23875,0.02874,0.29107,0.88511,0.8042,0.79237,0.84943
all,crying,0.0224,0.16822,0.66623,0.975,0.81,0.39925,0.02252,0.18707,0.92206,0.98264,0.84111,0.88881
all,changes in sleeping pattern,0.02174,0.14976,0.53242,0.85714,0.69571,0.33886,0.02348,0.19061,0.92838,0.8779,0.72729,0.85485
all,self-dislike,0.02285,0.12998,0.38258,0.925,0.57,0.2495,0.02403,0.14805,0.64805,0.91171,0.6366,0.63561
all,loss of interest in sex,0.03289,0.30769,0.71715,1.0,0.9475,0.27825,0.03289,0.31168,0.9153,1.0,0.96001,0.89768
all,irritability,0.0297,0.19691,0.35612,0.925,0.6975,0.191,0.03035,0.22885,0.62674,0.94648,0.74729,0.63064
all,punishment feelings,0.0511,0.37814,0.65651,0.875,0.75,0.15425,0.05401,0.46296,0.95216,0.8846,0.7708,0.89107
all,worthlessness,0.03468,0.31956,0.75537,0.925,0.8825,0.236,0.03589,0.34242,0.91566,0.93766,0.89046,0.89678
all,loss of pleasure,0.04173,0.29802,0.57802,0.9,0.7025,0.1815,0.04592,0.35842,0.92602,0.86684,0.73531,0.85741
all,tiredness or fatigue,0.0236,0.19613,0.46702,0.9,0.7775,0.245,0.02624,0.22668,0.71429,0.88968,0.80043,0.7119
qwen_rand,concentration difficulty,0.03313,0.31333,0.83532,0.975,0.945,0.27325,0.03409,0.33042,0.95542,0.97249,0.94671,0.94086
qwen_rand,guilty feelings,0.02508,0.22938,0.70456,1.0,0.945,0.36875,0.02508,0.23699,0.92477,1.0,0.95433,0.90065
qwen_rand,pessimism,0.03113,0.26742,0.66036,0.95,0.8725,0.26175,0.03234,0.29702,0.89105,0.94938,0.88339,0.86617
qwen_rand,sadness,0.02262,0.22085,0.84198,1.0,0.985,0.41025,0.02262,0.22285,0.92817,1.0,0.98754,0.92897
qwen_rand,suicidal thoughts or wishes,0.02441,0.21722,0.8673,1.0,0.935,0.4055,0.02441,0.22819,0.98963,1.0,0.94301,0.96997
qwen_rand,changes in appetite,0.02633,0.25592,0.82017,0.94286,0.91,0.33286,0.02824,0.27257,0.997,0.93518,0.91742,0.9627
qwen_rand,loss of interest,0.0455,0.35201,0.62574,0.975,0.8125,0.18875,0.04626,0.38551,0.89563,0.97871,0.84584,0.86152
qwen_rand,indecisiveness,0.03249,0.27988,0.68426,1.0,0.915,0.275,0.03249,0.29732,0.89358,1.0,0.9272,0.8764
qwen_rand,loss of energy,0.04119,0.3958,0.78418,1.0,0.9725,0.218,0.04119,0.40062,0.89806,1.0,0.9781,0.89961
qwen_rand,self-criticalness,0.0183,0.10815,0.31982,0.675,0.43,0.2295,0.02404,0.15315,0.81749,0.6536,0.46057,0.69763
