22	1	Q0	s_2759_135_0	23	0.6611038446426392	Formula-ML_SentenceTransformers_0.25
23	1	Q0	s_549_688_0	24	0.660072922706604	Formula-ML_SentenceTransformers_0.25
24	1	Q0	s_349_412_2	25	0.6585637331008911	Formula-ML_SentenceTransformers_0.25
25	1	Q0	s_65_23_0	26	0.6581507921218872	Formula-ML_SentenceTransformers_0.25
26	1	Q0	s_65_24_0	27	0.6581507921218872	Formula-ML_SentenceTransformers_0.25
27	1	Q0	s_2292_1415_7	28	0.6574611663818359	Formula-ML_SentenceTransformers_0.25
28	1	Q0	s_2815_225_17	29	0.6559775471687317	Formula-ML_SentenceTransformers_0.25
29	1	Q0	s_694_827_0	30	0.6546604037284851	Formula-ML_SentenceTransformers_0.25
30	1	Q0	s_1132_317_2	31	0.6545959115028381	Formula-ML_SentenceTransformers_0.25
31	1	Q0	s_326_92_0	32	0.6542591452598572	Formula-ML_SentenceTransformers_0.25
32	1	Q0	s_785_92_1	33	0.6532645225524902	Formula-ML_SentenceTransformers_0.25
33	1	Q0	s_3105_333_4	34	0.6531112194061279	Formula-ML_SentenceTransformers_0.25
34	1	Q0	s_2606_625_3	35	0.6520917415618896	Formula-ML_SentenceTransformers_0.25
35	1	Q0	s_1681_1030_1	36	0.6517153978347778	Formula-ML_SentenceTransformers_0.25
36	1	Q0	s_1194_34_0	37	0.6516993045806885	Formula-ML_SentenceTransformers_0.25
37	1	Q0	s_2890_406_0	38	0.6512197256088257	Formula-ML_SentenceTransformers_0.25
38	1	Q0	s_507_383_0	39	0.6507890224456787	Formula-ML_SentenceTransformers_0.25
39	1	Q0	s_188_875_2	40	0.6501959562301636	Formula-ML_SentenceTransformers_0.25
40	1	Q0	s_73_1140_1	41	0.6499394178390503	Formula-ML_SentenceTransformers_0.25
41	1	Q0	s_2006_20_3	42	0.6495717167854309	Formula-ML_SentenceTransformers_0.25
42	1	Q0	s_1115_951_1	43	0.6494154930114746	Formula-ML_SentenceTransformers_0.25
43	1	Q0	s_2815_428_11	44	0.648795485496521	Formula-ML_SentenceTransformers_0.25
44	1	Q0	s_1082_1_0	45	0.6484971046447754	Formula-ML_SentenceTransformers_0.25
45	1	Q0	s_1329_146_7	46	0.6483982801437378	Formula-ML_SentenceTransformers_0.25
46	1	Q0	s_2640_152_7	47	0.6481401920318604	Formula-ML_SentenceTransformers_0.25
47	1	Q0	s_1408_829_0	48	0.6480621695518494	Formula-ML_SentenceTransformers_0.25
48	1	Q0	s_2150_400_0	49	0.6477962732315063	Formula-ML_SentenceTransformers_0.25
49	1	Q0	s_2540_285_14	50	0.6476935148239136	Formula-ML_SentenceTransformers_0.25
50	1	Q0	s_2080_955_0	1	0.647549033164978	Formula-ML_SentenceTransformers_0.25
51	1	Q0	s_689_601_0	2	0.6468988656997681	Formula-ML_SentenceTransformers_0.25
52	1	Q0	s_1681_799_2	3	0.6466062068939209	Formula-ML_SentenceTransformers_0.25
53	1	Q0	s_2449_25_20	4	0.6462398171424866	Formula-ML_SentenceTransformers_0.25
54	1	Q0	s_597_1379_2	5	0.646236777305603	Formula-ML_SentenceTransformers_0.25
55	1	Q0	s_676_491_0	6	0.645729660987854	Formula-ML_SentenceTransformers_0.25
56	1	Q0	s_2139_194_1	7	0.6452479362487793	Formula-ML_SentenceTransformers_0.25
57	1	Q0	s_2130_1289_11	8	0.6448667049407959	Formula-ML_SentenceTransformers_0.25
58	1	Q0	s_888_1375_2	9	0.6445571184158325	Formula-ML_SentenceTransformers_0.25
59	1	Q0	s_1132_1004_0	10	0.6444742679595947	Formula-ML_SentenceTransformers_0.25
60	1	Q0	s_2890_390_133	11	0.6432102918624878	Formula-ML_SentenceTransformers_0.25
61	1	Q0	s_2449_25_13	12	0.6431766152381897	Formula-ML_SentenceTransformers_0.25
62	1	Q0	s_549_688_1	13	0.642748236656189	Formula-ML_SentenceTransformers_0.25
63	1	Q0	s_131_131_1	14	0.6418089866638184	Formula-ML_SentenceTransformers_0.25
64	1	Q0	s_2308_176_4	15	0.6418089866638184	Formula-ML_SentenceTransformers_0.25
65	1	Q0	s_2407_4_6	16	0.6417534947395325	Formula-ML_SentenceTransformers_0.25
66	1	Q0	s_1526_440_0	17	0.6412299871444702	Formula-ML_SentenceTransformers_0.25
67	1	Q0	s_18_228_26	18	0.6412299275398254	Formula-ML_SentenceTransformers_0.25
68	1	Q0	s_2024_347_1	19	0.6407906413078308	Formula-ML_SentenceTransformers_0.25
69	1	Q0	s_3102_156_1	20	0.6407434940338135	Formula-ML_SentenceTransformers_0.25
70	1	Q0	s_1186_609_0	21	0.6406937837600708	Formula-ML_SentenceTransformers_0.25
71	1	Q0	s_1517_28_0	22	0.6404269933700562	Formula-ML_SentenceTransformers_0.25
72	1	Q0	s_2882_269_0	23	0.6400998830795288	Formula-ML_SentenceTransformers_0.25
73	1	Q0	s_2549_442_0	24	0.640004575252533	Formula-ML_SentenceTransformers_0.25
74	1	Q0	s_2651_172_2	25	0.6394453048706055	Formula-ML_SentenceTransformers_0.25
75	1	Q0	s_737_249_0	26	0.6388876438140869	Formula-ML_SentenceTransformers_0.25
76	1	Q0	s_697_148_3	27	0.6373136043548584	Formula-ML_SentenceTransformers_0.25
77	1	Q0	s_577_1339_2	28	0.6370872855186462	Formula-ML_SentenceTransformers_0.25
78	1	Q0	s_2107_103_10	29	0.6367418766021729	Formula-ML_SentenceTransformers_0.25
79	1	Q0	s_1703_498_1	30	0.6361228227615356	Formula-ML_SentenceTransformers_0.25
80	1	Q0	s_1175_869_0	31	0.6360559463500977	Formula-ML_SentenceTransformers_0.25
81	1	Q0	s_962_142_0	32	0.635736346244812	Formula-ML_SentenceTransformers_0.25
82	1	Q0	s_1009_184_0	33	0.6351689696311951	Formula-ML_SentenceTransformers_0.25
83	1	Q0	s_993_781_1	34	0.6347350478172302	Formula-ML_SentenceTransformers_0.25
84	1	Q0	s_2362_783_0	35	0.6332448720932007	Formula-ML_SentenceTransformers_0.25
85	1	Q0	s_420_1441_0	36	0.6332448720932007	Formula-ML_SentenceTransformers_0.25
86	1	Q0	s_2139_303_5	37	0.6332209706306458	Formula-ML_SentenceTransformers_0.25
87	1	Q0	s_342_188_3	38	0.632899820804596	Formula-ML_SentenceTransformers_0.25
88	1	Q0	s_1489_135_0	39	0.6327817440032959	Formula-ML_SentenceTransformers_0.25
89	1	Q0	s_10_1064_0	40	0.6320141553878784	Formula-ML_SentenceTransformers_0.25
90	1	Q0	s_2139_27_3	41	0.6319540739059448	Formula-ML_SentenceTransformers_0.25
91	1	Q0	s_2237_85_2	42	0.6319412589073181	Formula-ML_SentenceTransformers_0.25
92	1	Q0	s_321_122_1	43	0.631497859954834	Formula-ML_SentenceTransformers_0.25
93	1	Q0	s_1038_529_0	44	0.6302310228347778	Formula-ML_SentenceTransformers_0.25
94	1	Q0	s_2257_110_19	45	0.6299372315406799	Formula-ML_SentenceTransformers_0.25
95	1	Q0	s_3047_340_4	46	0.6298696398735046	Formula-ML_SentenceTransformers_0.25
96	1	Q0	s_839_1072_3	47	0.6298695802688599	Formula-ML_SentenceTransformers_0.25
97	1	Q0	s_2765_850_2	48	0.6293026208877563	Formula-ML_SentenceTransformers_0.25
98	1	Q0	s_465_172_1	49	0.6288031935691833	Formula-ML_SentenceTransformers_0.25
99	1	Q0	s_2127_394_2	50	0.6282975673675537	Formula-ML_SentenceTransformers_0.25
100	1	Q0	s_555_435_0	1	0.6282975673675537	Formula-ML_SentenceTransformers_0.25
101	1	Q0	s_113_1119_10	2	0.6282975077629089	Formula-ML_SentenceTransformers_0.25
102	1	Q0	s_1175_818_1	3	0.6282975077629089	Formula-ML_SentenceTransformers_0.25
103	1	Q0	s_2479_33_0	4	0.6277833580970764	Formula-ML_SentenceTransformers_0.25
104	1	Q0	s_1291_5_1	5	0.62763512134552	Formula-ML_SentenceTransformers_0.25
105	1	Q0	s_1344_1171_0	6	0.6275846362113953	Formula-ML_SentenceTransformers_0.25
106	1	Q0	s_327_104_0	7	0.6272609829902649	Formula-ML_SentenceTransformers_0.25
107	1	Q0	s_2439_346_1	8	0.6271958947181702	Formula-ML_SentenceTransformers_0.25
108	1	Q0	s_1160_162_4	9	0.627184271812439	Formula-ML_SentenceTransformers_0.25
109	1	Q0	s_2479_35_10	10	0.6261855959892273	Formula-ML_SentenceTransformers_0.25
110	1	Q0	s_2537_159_0	11	0.6260387301445007	Formula-ML_SentenceTransformers_0.25
111	1	Q0	s_10_373_0	12	0.6251221895217896	Formula-ML_SentenceTransformers_0.25
112	1	Q0	s_1499_1090_8	13	0.624855101108551	Formula-ML_SentenceTransformers_0.25
113	1	Q0	s_2377_15_0	14	0.624820351600647	Formula-ML_SentenceTransformers_0.25
114	1	Q0	s_2544_604_5	15	0.6247062087059021	Formula-ML_SentenceTransformers_0.25
115	1	Q0	s_2606_371_4	16	0.6247022747993469	Formula-ML_SentenceTransformers_0.25
116	1	Q0	s_685_155_1	17	0.6243593692779541	Formula-ML_SentenceTransformers_0.25
117	1	Q0	s_1345_327_0	18	0.624245822429657	Formula-ML_SentenceTransformers_0.25
118	1	Q0	s_1535_990_3	19	0.6240952014923096	Formula-ML_SentenceTransformers_0.25
119	1	Q0	s_1163_776_0	20	0.623965859413147	Formula-ML_SentenceTransformers_0.25
120	1	Q0	s_897_1063_0	21	0.623965859413147	Formula-ML_SentenceTransformers_0.25
121	1	Q0	s_655_6_31	22	0.6237309575080872	Formula-ML_SentenceTransformers_0.25
122	1	Q0	s_2869_125_6	23	0.6234946250915527	Formula-ML_SentenceTransformers_0.25
123	1	Q0	s_1330_720_2	24	0.6229156255722046	Formula-ML_SentenceTransformers_0.25
124	1	Q0	s_1965_78_2	25	0.6225289106369019	Formula-ML_SentenceTransformers_0.25
125	1	Q0	s_1620_705_3	26	0.6224328279495239	Formula-ML_SentenceTransformers_0.25
126	1	Q0	s_2154_497_0	27	0.6219767928123474	Formula-ML_SentenceTransformers_0.25
127	1	Q0	s_2953_760_40	28	0.6214557886123657	Formula-ML_SentenceTransformers_0.25
128	1	Q0	s_855_1863_0	29	0.6213241815567017	Formula-ML_SentenceTransformers_0.25
129	1	Q0	s_420_602_1	30	0.6213214993476868	Formula-ML_SentenceTransformers_0.25
130	1	Q0	s_2705_197_0	31	0.621066153049469	Formula-ML_SentenceTransformers_0.25
131	1	Q0	s_796_787_0	32	0.6205799579620361	Formula-ML_SentenceTransformers_0.25
132	1	Q0	s_981_1_0	33	0.6204047203063965	Formula-ML_SentenceTransformers_0.25
133	1	Q0	s_2825_5_18	34	0.6198946237564087	Formula-ML_SentenceTransformers_0.25
134	1	Q0	s_2966_706_1	35	0.6194389462471008	Formula-ML_SentenceTransformers_0.25
135	1	Q0	s_1265_436_3	36	0.619261622428894	Formula-ML_SentenceTransformers_0.25
136	1	Q0	s_17_544_7	37	0.6192615032196045	Formula-ML_SentenceTransformers_0.25
137	1	Q0	s_436_131_142	38	0.6187070608139038	Formula-ML_SentenceTransformers_0.25
138	1	Q0	s_2000_481_0	39	0.6180947422981262	Formula-ML_SentenceTransformers_0.25
139	1	Q0	s_2213_826_0	40	0.6179754137992859	Formula-ML_SentenceTransformers_0.25
140	1	Q0	s_2415_600_3	41	0.6177057027816772	Formula-ML_SentenceTransformers_0.25
141	1	Q0	s_3078_1153_0	42	0.6174529790878296	Formula-ML_SentenceTransformers_0.25
142	1	Q0	s_2749_588_0	43	0.6172481775283813	Formula-ML_SentenceTransformers_0.25
143	1	Q0	s_2008_491_1	44	0.6170786619186401	Formula-ML_SentenceTransformers_0.25
144	1	Q0	s_2139_190_2	45	0.6166635751724243	Formula-ML_SentenceTransformers_0.25
145	1	Q0	s_2176_411_0	46	0.6163783669471741	Formula-ML_SentenceTransformers_0.25
146	1	Q0	s_2188_218_0	47	0.6160688400268555	Formula-ML_SentenceTransformers_0.25
147	1	Q0	s_1586_494_0	48	0.6160478591918945	Formula-ML_SentenceTransformers_0.25
148	1	Q0	s_1322_855_1	49	0.6156028509140015	Formula-ML_SentenceTransformers_0.25
149	1	Q0	s_1404_316_5	50	0.6150538921356201	Formula-ML_SentenceTransformers_0.25
150	1	Q0	s_2903_434_0	1	0.6148690581321716	Formula-ML_SentenceTransformers_0.25
151	1	Q0	s_1686_1165_0	2	0.6146982312202454	Formula-ML_SentenceTransformers_0.25
152	1	Q0	s_840_526_1	3	0.6142537593841553	Formula-ML_SentenceTransformers_0.25
153	1	Q0	s_8_355_2	4	0.6140316724777222	Formula-ML_SentenceTransformers_0.25
154	1	Q0	s_2643_1433_0	5	0.6135940551757812	Formula-ML_SentenceTransformers_0.25
155	1	Q0	s_3096_1876_0	6	0.6133086681365967	Formula-ML_SentenceTransformers_0.25
156	1	Q0	s_2023_1344_19	7	0.6132320761680603	Formula-ML_SentenceTransformers_0.25
157	1	Q0	s_2402_1046_6	8	0.6132065057754517	Formula-ML_SentenceTransformers_0.25
158	1	Q0	s_2402_1047_6	9	0.6132065057754517	Formula-ML_SentenceTransformers_0.25
159	1	Q0	s_12_146_3	10	0.6130919456481934	Formula-ML_SentenceTransformers_0.25
160	1	Q0	s_1989_676_0	11	0.613009512424469	Formula-ML_SentenceTransformers_0.25
161	1	Q0	s_731_888_1	12	0.6128585338592529	Formula-ML_SentenceTransformers_0.25
162	1	Q0	s_2023_201_9	13	0.6128403544425964	Formula-ML_SentenceTransformers_0.25
163	1	Q0	s_2113_1703_0	14	0.6127834320068359	Formula-ML_SentenceTransformers_0.25
164	1	Q0	s_1446_10_0	15	0.6127289533615112	Formula-ML_SentenceTransformers_0.25
165	1	Q0	s_1768_142_0	16	0.612433910369873	Formula-ML_SentenceTransformers_0.25
166	1	Q0	s_1824_1555_3	17	0.6122556328773499	Formula-ML_SentenceTransformers_0.25
167	1	Q0	s_2292_1043_14	18	0.612115204334259	Formula-ML_SentenceTransformers_0.25
168	1	Q0	s_2006_14_1	19	0.6120284199714661	Formula-ML_SentenceTransformers_0.25
169	1	Q0	s_1313_147_0	20	0.6117364764213562	Formula-ML_SentenceTransformers_0.25
170	1	Q0	s_1313_148_0	21	0.6117364764213562	Formula-ML_SentenceTransformers_0.25
171	1	Q0	s_1469_710_2	22	0.6113603711128235	Formula-ML_SentenceTransformers_0.25
172	1	Q0	s_1636_312_2	23	0.6111146211624146	Formula-ML_SentenceTransformers_0.25
173	1	Q0	s_2701_1005_3	24	0.610948920249939	Formula-ML_SentenceTransformers_0.25
174	1	Q0	s_2809_306_0	25	0.610948920249939	Formula-ML_SentenceTransformers_0.25
175	1	Q0	s_976_888_1	26	0.610948920249939	Formula-ML_SentenceTransformers_0.25
176	1	Q0	s_1055_518_1	27	0.6109488606452942	Formula-ML_SentenceTransformers_0.25
177	1	Q0	s_1749_672_3	28	0.6109488606452942	Formula-ML_SentenceTransformers_0.25
178	1	Q0	s_3044_724_0	29	0.6109488606452942	Formula-ML_SentenceTransformers_0.25
179	1	Q0	s_552_749_6	30	0.610896110534668	Formula-ML_SentenceTransformers_0.25
180	1	Q0	s_356_141_4	31	0.6108019948005676	Formula-ML_SentenceTransformers_0.25
181	1	Q0	s_3047_582_0	32	0.610480785369873	Formula-ML_SentenceTransformers_0.25
182	1	Q0	s_1285_823_2	33	0.610085129737854	Formula-ML_SentenceTransformers_0.25
183	1	Q0	s_1499_540_54	34	0.6098164319992065	Formula-ML_SentenceTransformers_0.25
184	1	Q0	s_2460_835_1	35	0.6097767949104309	Formula-ML_SentenceTransformers_0.25
185	1	Q0	s_1116_1054_15	36	0.6095841526985168	Formula-ML_SentenceTransformers_0.25
186	1	Q0	s_149_197_11	37	0.6095415353775024	Formula-ML_SentenceTransformers_0.25
187	1	Q0	s_1230_458_0	38	0.6094167828559875	Formula-ML_SentenceTransformers_0.25
188	1	Q0	s_2542_1965_1	39	0.6094167828559875	Formula-ML_SentenceTransformers_0.25
189	1	Q0	s_710_121_0	40	0.6094167828559875	Formula-ML_SentenceTransformers_0.25
190	1	Q0	s_18_359_0	41	0.6093026399612427	Formula-ML_SentenceTransformers_0.25
191	1	Q0	s_2080_994_1	42	0.6093026399612427	Formula-ML_SentenceTransformers_0.25
192	1	Q0	s_1900_875_5	43	0.6093025803565979	Formula-ML_SentenceTransformers_0.25
193	1	Q0	s_2993_347_0	44	0.6093025803565979	Formula-ML_SentenceTransformers_0.25
194	1	Q0	s_2642_215_0	45	0.6092885732650757	Formula-ML_SentenceTransformers_0.25
195	1	Q0	s_149_270_10	46	0.6092880964279175	Formula-ML_SentenceTransformers_0.25
196	1	Q0	s_2292_1415_5	47	0.6090503931045532	Formula-ML_SentenceTransformers_0.25
197	1	Q0	s_2035_984_7	48	0.6087855100631714	Formula-ML_SentenceTransformers_0.25
198	1	Q0	s_2479_96_3	49	0.6085997223854065	Formula-ML_SentenceTransformers_0.25
199	1	Q0	s_2100_613_0	50	0.60776686668396	Formula-ML_SentenceTransformers_0.25
200	1	Q0	s_993_1043_4	1	0.6077193021774292	Formula-ML_SentenceTransformers_0.25
201	1	Q0	s_3068_6_4	2	0.6075414419174194	Formula-ML_SentenceTransformers_0.25
202	1	Q0	s_1465_690_5	3	0.6075103282928467	Formula-ML_SentenceTransformers_0.25
203	1	Q0	s_1685_1392_0	4	0.6073079109191895	Formula-ML_SentenceTransformers_0.25
204	1	Q0	s_975_14_2	5	0.6071368455886841	Formula-ML_SentenceTransformers_0.25
205	1	Q0	s_2324_67_1	6	0.6070564389228821	Formula-ML_SentenceTransformers_0.25
206	1	Q0	s_2706_887_8	7	0.6069183945655823	Formula-ML_SentenceTransformers_0.25
207	1	Q0	s_1018_1183_17	8	0.6067506670951843	Formula-ML_SentenceTransformers_0.25
208	1	Q0	s_342_1204_4	9	0.6065035462379456	Formula-ML_SentenceTransformers_0.25
209	1	Q0	s_1147_989_2	10	0.606236457824707	Formula-ML_SentenceTransformers_0.25
210	1	Q0	s_697_135_6	11	0.6057009100914001	Formula-ML_SentenceTransformers_0.25
211	1	Q0	s_2292_1415_11	12	0.6054044961929321	Formula-ML_SentenceTransformers_0.25
212	1	Q0	s_1960_402_3	13	0.6053557395935059	Formula-ML_SentenceTransformers_0.25
213	1	Q0	s_1488_230_8	14	0.6050513982772827	Formula-ML_SentenceTransformers_0.25
214	1	Q0	s_2418_637_5	15	0.6047276258468628	Formula-ML_SentenceTransformers_0.25
215	1	Q0	s_2437_0_40	16	0.6044487953186035	Formula-ML_SentenceTransformers_0.25
216	1	Q0	s_258_671_4	17	0.6043667793273926	Formula-ML_SentenceTransformers_0.25
217	1	Q0	s_577_896_1	18	0.6042740941047668	Formula-ML_SentenceTransformers_0.25
218	1	Q0	s_1488_230_10	19	0.6042250394821167	Formula-ML_SentenceTransformers_0.25
219	1	Q0	s_1674_2_20	20	0.6040891408920288	Formula-ML_SentenceTransformers_0.25
220	1	Q0	s_3002_178_1	21	0.6039494872093201	Formula-ML_SentenceTransformers_0.25
221	1	Q0	s_2462_510_0	22	0.6039314270019531	Formula-ML_SentenceTransformers_0.25
222	1	Q0	s_993_72_2	23	0.603926420211792	Formula-ML_SentenceTransformers_0.25
223	1	Q0	s_2292_1415_0	24	0.6034300327301025	Formula-ML_SentenceTransformers_0.25
224	1	Q0	s_2133_37_0	25	0.6032684445381165	Formula-ML_SentenceTransformers_0.25
225	1	Q0	s_577_1361_11	26	0.6030652523040771	Formula-ML_SentenceTransformers_0.25
226	1	Q0	s_2352_721_1	27	0.6029742360115051	Formula-ML_SentenceTransformers_0.25
227	1	Q0	s_543_354_1	28	0.6028915047645569	Formula-ML_SentenceTransformers_0.25
228	1	Q0	s_1499_131_14	29	0.6028372049331665	Formula-ML_SentenceTransformers_0.25
229	1	Q0	s_1937_413_7	30	0.6027241945266724	Formula-ML_SentenceTransformers_0.25
230	1	Q0	s_1620_92_27	31	0.6025978326797485	Formula-ML_SentenceTransformers_0.25
231	1	Q0	s_2815_952_3	32	0.6025978326797485	Formula-ML_SentenceTransformers_0.25
232	1	Q0	s_3085_506_2	33	0.6025351285934448	Formula-ML_SentenceTransformers_0.25
233	1	Q0	s_2815_1297_9	34	0.6023964285850525	Formula-ML_SentenceTransformers_0.25
234	1	Q0	s_2417_69_2	35	0.6019826531410217	Formula-ML_SentenceTransformers_0.25
235	1	Q0	s_304_406_2	36	0.6017954349517822	Formula-ML_SentenceTransformers_0.25
236	1	Q0	s_1525_964_2	37	0.6017071008682251	Formula-ML_SentenceTransformers_0.25
237	1	Q0	s_5_169_1	38	0.6016465425491333	Formula-ML_SentenceTransformers_0.25
238	1	Q0	s_2890_264_11	39	0.6016354560852051	Formula-ML_SentenceTransformers_0.25
239	1	Q0	s_2243_620_43	40	0.6011609435081482	Formula-ML_SentenceTransformers_0.25
240	1	Q0	s_502_1848_3	41	0.6009957790374756	Formula-ML_SentenceTransformers_0.25
241	1	Q0	s_53_1034_1	42	0.6008682250976562	Formula-ML_SentenceTransformers_0.25
242	1	Q0	s_2117_205_0	43	0.6007989645004272	Formula-ML_SentenceTransformers_0.25
243	1	Q0	s_2139_48_5	44	0.6006854176521301	Formula-ML_SentenceTransformers_0.25
244	1	Q0	s_2418_28_0	45	0.6004836559295654	Formula-ML_SentenceTransformers_0.25
245	1	Q0	s_1881_616_2	46	0.6003590226173401	Formula-ML_SentenceTransformers_0.25
246	1	Q0	s_131_822_0	47	0.6002291440963745	Formula-ML_SentenceTransformers_0.25
247	1	Q0	s_572_178_0	48	0.5999114513397217	Formula-ML_SentenceTransformers_0.25
248	1	Q0	s_781_183_3	49	0.5999019145965576	Formula-ML_SentenceTransformers_0.25
249	1	Q0	s_918_27_10	50	0.5990529656410217	Formula-ML_SentenceTransformers_0.25
250	1	Q0	s_2643_1380_0	1	0.5989260673522949	Formula-ML_SentenceTransformers_0.25
251	1	Q0	s_691_1187_0	2	0.598896861076355	Formula-ML_SentenceTransformers_0.25
252	1	Q0	s_1614_679_0	3	0.5988677740097046	Formula-ML_SentenceTransformers_0.25
253	1	Q0	s_1881_732_2	4	0.5988677740097046	Formula-ML_SentenceTransformers_0.25
254	1	Q0	s_767_913_1	5	0.5987294912338257	Formula-ML_SentenceTransformers_0.25
255	1	Q0	s_2665_51_3	6	0.5987107157707214	Formula-ML_SentenceTransformers_0.25
256	1	Q0	s_2130_1196_2	7	0.5984580516815186	Formula-ML_SentenceTransformers_0.25
257	1	Q0	s_41_972_2	8	0.5984051823616028	Formula-ML_SentenceTransformers_0.25
258	1	Q0	s_2641_3_74	9	0.5984014272689819	Formula-ML_SentenceTransformers_0.25
259	1	Q0	s_2958_249_3	10	0.598358154296875	Formula-ML_SentenceTransformers_0.25
260	1	Q0	s_2139_123_4	11	0.598250150680542	Formula-ML_SentenceTransformers_0.25
261	1	Q0	s_1321_640_2	12	0.5981491804122925	Formula-ML_SentenceTransformers_0.25
262	1	Q0	s_1683_45_0	13	0.5981334447860718	Formula-ML_SentenceTransformers_0.25
263	1	Q0	s_984_632_1	14	0.5978221297264099	Formula-ML_SentenceTransformers_0.25
264	1	Q0	s_2201_582_1	15	0.5976406335830688	Formula-ML_SentenceTransformers_0.25
265	1	Q0	s_2139_3_2	16	0.5976234674453735	Formula-ML_SentenceTransformers_0.25
266	1	Q0	s_2512_411_0	17	0.5975005626678467	Formula-ML_SentenceTransformers_0.25
267	1	Q0	s_1601_785_1	18	0.5974822640419006	Formula-ML_SentenceTransformers_0.25
268	1	Q0	s_1922_197_6	19	0.5973834991455078	Formula-ML_SentenceTransformers_0.25
269	1	Q0	s_2338_920_11	20	0.5972787141799927	Formula-ML_SentenceTransformers_0.25
270	1	Q0	s_2530_992_4	21	0.5971342921257019	Formula-ML_SentenceTransformers_0.25
271	1	Q0	s_170_121_13	22	0.5970914363861084	Formula-ML_SentenceTransformers_0.25
272	1	Q0	s_1147_1055_1	23	0.5970304012298584	Formula-ML_SentenceTransformers_0.25
273	1	Q0	s_1499_1116_34	24	0.5966706871986389	Formula-ML_SentenceTransformers_0.25
274	1	Q0	s_2966_195_0	25	0.5966123938560486	Formula-ML_SentenceTransformers_0.25
275	1	Q0	s_1404_817_1	26	0.596611499786377	Formula-ML_SentenceTransformers_0.25
276	1	Q0	s_1913_196_0	27	0.5965765714645386	Formula-ML_SentenceTransformers_0.25
277	1	Q0	s_2700_225_0	28	0.5965765714645386	Formula-ML_SentenceTransformers_0.25
278	1	Q0	s_71_41_0	29	0.5965765714645386	Formula-ML_SentenceTransformers_0.25
279	1	Q0	s_2802_297_6	30	0.5965167880058289	Formula-ML_SentenceTransformers_0.25
280	1	Q0	s_1157_25_0	31	0.5965167284011841	Formula-ML_SentenceTransformers_0.25
281	1	Q0	s_1050_171_1	32	0.596045970916748	Formula-ML_SentenceTransformers_0.25
282	1	Q0	s_1964_727_2	33	0.5959427952766418	Formula-ML_SentenceTransformers_0.25
283	1	Q0	s_1283_487_0	34	0.59588623046875	Formula-ML_SentenceTransformers_0.25
284	1	Q0	s_2362_792_0	35	0.5956871509552002	Formula-ML_SentenceTransformers_0.25
285	1	Q0	s_2415_117_8	36	0.595633864402771	Formula-ML_SentenceTransformers_0.25
286	1	Q0	s_1021_34_190	37	0.5955402851104736	Formula-ML_SentenceTransformers_0.25
287	1	Q0	s_2033_555_0	38	0.5953329205513	Formula-ML_SentenceTransformers_0.25
288	1	Q0	s_1344_67_2	39	0.5952527523040771	Formula-ML_SentenceTransformers_0.25
289	1	Q0	s_2765_1004_0	40	0.595105767250061	Formula-ML_SentenceTransformers_0.25
290	1	Q0	s_1134_967_0	41	0.5949586629867554	Formula-ML_SentenceTransformers_0.25
291	1	Q0	s_2000_114_3	42	0.5948077440261841	Formula-ML_SentenceTransformers_0.25
292	1	Q0	s_782_56_5	43	0.5946403741836548	Formula-ML_SentenceTransformers_0.25
