2025-05-20 13:29:47,565 INFO    StreamThr :25512 [internal.py:wandb_internal():88] W&B internal server running at pid: 25512, started at: 2025-05-20 13:29:47.565350
2025-05-20 13:30:16,743 INFO    SenderThread:25512 [sender.py:send_exit():450] send defer
2025-05-20 13:30:16,743 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,743 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 0
2025-05-20 13:30:16,744 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,744 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 0
2025-05-20 13:30:16,744 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 1
2025-05-20 13:30:16,744 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,744 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 1
2025-05-20 13:30:16,744 INFO    HandlerThread:25512 [system_monitor.py:finish():160] Stopping system monitor
2025-05-20 13:30:16,744 DEBUG   SystemMonitor:25512 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-05-20 13:30:16,744 DEBUG   SystemMonitor:25512 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-05-20 13:30:16,745 DEBUG   SystemMonitor:25512 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-05-20 13:30:16,745 INFO    HandlerThread:25512 [interfaces.py:finish():173] Joined cpu
2025-05-20 13:30:16,745 INFO    HandlerThread:25512 [interfaces.py:finish():173] Joined disk
2025-05-20 13:30:16,785 INFO    HandlerThread:25512 [interfaces.py:finish():173] Joined gpu
2025-05-20 13:30:16,785 INFO    HandlerThread:25512 [interfaces.py:finish():173] Joined memory
2025-05-20 13:30:16,785 INFO    HandlerThread:25512 [interfaces.py:finish():173] Joined network
2025-05-20 13:30:16,785 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,785 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 1
2025-05-20 13:30:16,785 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 2
2025-05-20 13:30:16,785 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,785 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 2
2025-05-20 13:30:16,786 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 2
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 3
2025-05-20 13:30:16,786 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,786 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 3
2025-05-20 13:30:16,786 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 3
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 4
2025-05-20 13:30:16,786 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,786 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 4
2025-05-20 13:30:16,786 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 4
2025-05-20 13:30:16,786 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 5
2025-05-20 13:30:16,787 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,787 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 5
2025-05-20 13:30:16,787 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 5
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 6
2025-05-20 13:30:16,787 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,787 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 6
2025-05-20 13:30:16,787 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 6
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 7
2025-05-20 13:30:16,787 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,787 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 7
2025-05-20 13:30:16,787 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 7
2025-05-20 13:30:16,787 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 8
2025-05-20 13:30:16,788 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,788 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 8
2025-05-20 13:30:16,788 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,788 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 8
2025-05-20 13:30:16,788 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 9
2025-05-20 13:30:16,788 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,788 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 9
2025-05-20 13:30:16,788 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,788 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 9
2025-05-20 13:30:16,788 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 10
2025-05-20 13:30:16,788 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,788 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 10
2025-05-20 13:30:16,788 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,788 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 10
2025-05-20 13:30:16,789 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 11
2025-05-20 13:30:16,789 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,789 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 11
2025-05-20 13:30:16,789 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,789 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 11
2025-05-20 13:30:16,789 INFO    SenderThread:25512 [sender.py:transition_state():463] send defer: 12
2025-05-20 13:30:16,789 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: defer
2025-05-20 13:30:16,789 INFO    HandlerThread:25512 [handler.py:handle_request_defer():162] handle defer: 12
2025-05-20 13:30:16,790 DEBUG   SenderThread:25512 [sender.py:send():303] send: final
2025-05-20 13:30:16,790 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: defer
2025-05-20 13:30:16,790 INFO    SenderThread:25512 [sender.py:send_request_defer():459] handle sender defer: 12
2025-05-20 13:30:16,790 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: poll_exit
2025-05-20 13:30:16,790 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: poll_exit
2025-05-20 13:30:16,790 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: poll_exit
2025-05-20 13:30:16,791 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: poll_exit
2025-05-20 13:30:16,791 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: server_info
2025-05-20 13:30:16,791 DEBUG   SenderThread:25512 [sender.py:send_request():317] send_request: server_info
2025-05-20 13:30:16,792 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: get_summary
2025-05-20 13:30:16,792 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: sampled_history
2025-05-20 13:30:16,792 INFO    MainThread:25512 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2025-05-20 13:30:16,793 INFO    MainThread:25512 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2025-05-20 13:30:16,793 DEBUG   HandlerThread:25512 [handler.py:handle_request():139] handle_request: shutdown
2025-05-20 13:30:16,793 INFO    HandlerThread:25512 [handler.py:finish():814] shutting down handler
2025-05-20 13:30:17,790 INFO    WriterThread:25512 [datastore.py:close():279] close: /home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/wandb/offline-run-20250520_132947-1vn9sfc3/run-1vn9sfc3.wandb
2025-05-20 13:30:17,791 INFO    SenderThread:25512 [sender.py:finish():1331] shutting down sender
2025-05-20 13:30:17,795 INFO    MainThread:25512 [internal.py:handle_exit():78] Internal process exited
